source,specialty,code,modifier,description,site_wrvu,cms_work_rvu,cms_status_indicator,cms_year,cms_source_filename,match_status,recommended_action,path_hint
index.html:SPECS,General Surgery,12047,,"Intermediate repair, neck/hands/feet/genitalia, >30.0 cm",5.38,4.83,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.83 and stamp CMS year/source,General Surgery[136]
index.html:SPECS,General Surgery,12051,,"Intermediate repair, face/ears/eyelids/nose/lips, 2.5 cm or less",3.04,2.27,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.27 and stamp CMS year/source,General Surgery[137]
index.html:SPECS,General Surgery,12052,,"Intermediate repair, face/ears/eyelids/nose/lips, 2.6-5.0 cm",3.42,2.80,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.80 and stamp CMS year/source,General Surgery[138]
index.html:SPECS,General Surgery,12053,,"Intermediate repair, face/ears/eyelids/nose/lips, 5.1-7.5 cm",3.87,3.09,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.09 and stamp CMS year/source,General Surgery[139]
index.html:SPECS,General Surgery,12054,,"Intermediate repair, face/ears/eyelids/nose/lips, 7.6-12.5 cm",4.42,3.41,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.41 and stamp CMS year/source,General Surgery[140]
index.html:SPECS,General Surgery,12055,,"Intermediate repair, face/ears/eyelids/nose/lips, 12.6-20.0 cm",5.12,4.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.39 and stamp CMS year/source,General Surgery[141]
index.html:SPECS,General Surgery,12056,,"Intermediate repair, face/ears/eyelids/nose/lips, 20.1-30.0 cm",5.8,5.17,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.17 and stamp CMS year/source,General Surgery[142]
index.html:SPECS,General Surgery,12057,,"Intermediate repair, face/ears/eyelids/nose/lips, >30.0 cm",6.63,5.85,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.85 and stamp CMS year/source,General Surgery[143]
index.html:SPECS,General Surgery,13101,,"Complex repair, trunk, 2.6-7.5 cm",4.5,3.41,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.41 and stamp CMS year/source,General Surgery[144]
index.html:SPECS,General Surgery,13102,,"Complex repair, trunk, each additional 5 cm",1.24,1.21,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.21 and stamp CMS year/source,General Surgery[145]
index.html:SPECS,General Surgery,13120,,"Complex repair, scalp/arms/legs, 1.1-2.5 cm",3.73,3.15,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.15 and stamp CMS year/source,General Surgery[146]
index.html:SPECS,General Surgery,13121,,"Complex repair, scalp/arms/legs, 2.6-7.5 cm",4.7,3.90,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.90 and stamp CMS year/source,General Surgery[147]
index.html:SPECS,General Surgery,13122,,"Complex repair, scalp/arms/legs, each additional 5 cm",1.24,1.40,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.40 and stamp CMS year/source,General Surgery[148]
index.html:SPECS,General Surgery,13131,,"Complex repair, forehead/cheeks/chin/mouth, 1.1-2.5 cm",4.3,3.64,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.64 and stamp CMS year/source,General Surgery[149]
index.html:SPECS,General Surgery,13132,,"Complex repair, forehead/cheeks/chin/mouth, 2.6-7.5 cm",5.12,4.66,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.66 and stamp CMS year/source,General Surgery[150]
index.html:SPECS,General Surgery,13133,,"Complex repair, forehead/cheeks/chin/mouth, each additional 5 cm",1.46,2.14,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.14 and stamp CMS year/source,General Surgery[151]
index.html:SPECS,General Surgery,13151,,"Complex repair, eyelids/nose/ears/lips, 1.1-2.5 cm",4.8,4.23,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.23 and stamp CMS year/source,General Surgery[152]
index.html:SPECS,General Surgery,13152,,"Complex repair, eyelids/nose/ears/lips, 2.6-7.5 cm",5.61,5.21,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 5.21 and stamp CMS year/source,General Surgery[153]
index.html:SPECS,General Surgery,13153,,"Complex repair, eyelids/nose/ears/lips, each additional 5 cm",1.6,2.32,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.32 and stamp CMS year/source,General Surgery[154]
index.html:SPECS,General Surgery,13160,,"Complex repair, late closure, each additional cm",6.27,11.74,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 11.74 and stamp CMS year/source,General Surgery[155]
index.html:SPECS,General Surgery,15756,,Free muscle or myocutaneous flap with microvascular anastomosis,52.85,36.02,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 36.02 and stamp CMS year/source,General Surgery[156]
index.html:SPECS,General Surgery,16020,,"Burn dressing, small",1.23,0.69,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 0.69 and stamp CMS year/source,General Surgery[157]
index.html:SPECS,General Surgery,16025,,"Burn dressing, medium",1.72,1.70,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.70 and stamp CMS year/source,General Surgery[158]
index.html:SPECS,General Surgery,16030,,"Burn dressing, large",2.45,2.03,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.03 and stamp CMS year/source,General Surgery[159]
index.html:SPECS,General Surgery,16035,,Escharotomy,3.4,3.65,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.65 and stamp CMS year/source,General Surgery[160]
index.html:SPECS,General Surgery,19083,,"Biopsy, breast, with placement of breast localization device",3.25,3.02,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.02 and stamp CMS year/source,General Surgery[161]
index.html:SPECS,General Surgery,19101,,"Biopsy of breast; open, incisional",4.15,3.15,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.15 and stamp CMS year/source,General Surgery[162]
index.html:SPECS,General Surgery,19125,,Excision of breast lesion identified by preoperative placement of radiological marker,5.85,6.52,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.52 and stamp CMS year/source,General Surgery[163]
index.html:SPECS,General Surgery,19301,,"Mastectomy, partial",7.25,9.88,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.88 and stamp CMS year/source,General Surgery[167]
index.html:SPECS,General Surgery,19302,,"Mastectomy, partial, with axillary lymphadenectomy",11.85,13.64,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.64 and stamp CMS year/source,General Surgery[168]
index.html:SPECS,General Surgery,19303,,"Mastectomy, simple, complete",9.65,14.63,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 14.63 and stamp CMS year/source,General Surgery[169]
index.html:SPECS,General Surgery,19305,,"Mastectomy, radical, including pectoral muscles, axillary lymph nodes",17.25,17.02,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 17.02 and stamp CMS year/source,General Surgery[171]
index.html:SPECS,General Surgery,19307,,"Mastectomy, modified radical, including axillary lymph nodes",14.55,17.54,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 17.54 and stamp CMS year/source,General Surgery[172]
index.html:SPECS,General Surgery,36568,,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump; age 5 years or older",2.15,2.06,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.06 and stamp CMS year/source,General Surgery[173]
index.html:SPECS,General Surgery,38102,,"Splenectomy, partial",15.54,4.67,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.67 and stamp CMS year/source,General Surgery[174]
index.html:SPECS,General Surgery,38115,,"Splenectomy, with repair of ruptured spleen",16.71,21.33,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 21.33 and stamp CMS year/source,General Surgery[175]
index.html:SPECS,General Surgery,38500,,"Biopsy or excision of lymph node(s); open, superficial",3.85,3.70,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.70 and stamp CMS year/source,General Surgery[176]
index.html:SPECS,General Surgery,38505,,"Needle or trocar biopsy, lymph node; deep (eg, internal mammary, spinal accessory, iliac, hypogastric, obturator, parametrial, parasternal, sacral, or lumbar)",2.85,1.55,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.55 and stamp CMS year/source,General Surgery[177]
index.html:SPECS,General Surgery,38510,,"Biopsy or excision of lymph node(s); open, deep cervical node(s)",6.45,6.57,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.57 and stamp CMS year/source,General Surgery[178]
index.html:SPECS,General Surgery,38700,,Suprahyoid lymphadenectomy,12.85,12.49,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 12.49 and stamp CMS year/source,General Surgery[179]
index.html:SPECS,General Surgery,38720,,Cervical lymphadenectomy (complete),19.25,21.40,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 21.40 and stamp CMS year/source,General Surgery[180]
index.html:SPECS,General Surgery,38724,,Cervical lymphadenectomy (modified radical neck dissection),16.85,23.35,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 23.35 and stamp CMS year/source,General Surgery[181]
index.html:SPECS,General Surgery,38740,,Axillary lymphadenectomy; superficial,9.25,10.43,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 10.43 and stamp CMS year/source,General Surgery[182]
index.html:SPECS,General Surgery,38745,,Axillary lymphadenectomy; complete,14.55,13.52,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.52 and stamp CMS year/source,General Surgery[183]
index.html:SPECS,General Surgery,38760,,"Inguinofemoral lymphadenectomy, superficial, including Cloquet's node (separate procedure)",15.85,13.28,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.28 and stamp CMS year/source,General Surgery[184]
index.html:SPECS,General Surgery,39402,,Mediastinoscopy; with lymph node biopsy(ies),10.85,7.07,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 7.07 and stamp CMS year/source,General Surgery[185]
index.html:SPECS,General Surgery,39501,,"Repair, laceration of diaphragm, any approach",15.85,13.63,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 13.63 and stamp CMS year/source,General Surgery[186]
index.html:SPECS,General Surgery,39503,,"Repair, neonatal diaphragmatic hernia, with or without chest tube insertion and with or without creation of ventral hernia",22.85,106.19,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 106.19 and stamp CMS year/source,General Surgery[187]
index.html:SPECS,General Surgery,39540,,"Diaphragm repair, neonatal",20.42,14.21,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 14.21 and stamp CMS year/source,General Surgery[188]
index.html:SPECS,General Surgery,39560,,"Diaphragm repair, neonatal, with prosthesis",22.42,12.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 12.73 and stamp CMS year/source,General Surgery[189]
index.html:SPECS,General Surgery,43100,,Excision of esophageal lesion,14.22,9.42,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 9.42 and stamp CMS year/source,General Surgery[190]
index.html:SPECS,General Surgery,43101,,"Excision of esophageal lesion, thoracic approach",20.42,16.64,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 16.64 and stamp CMS year/source,General Surgery[191]
index.html:SPECS,General Surgery,43107,,"Esophagectomy, total, cervical approach",35.47,50.75,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 50.75 and stamp CMS year/source,General Surgery[192]
index.html:SPECS,General Surgery,43108,,"Esophagectomy, total, with colon interposition",39.28,80.80,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 80.80 and stamp CMS year/source,General Surgery[193]
index.html:SPECS,General Surgery,43112,,"Esophagectomy, total, thoracoabdominal approach",39.28,60.45,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 60.45 and stamp CMS year/source,General Surgery[194]
index.html:SPECS,General Surgery,43116,,"Esophagectomy, partial, cervicothoracic approach",33.79,90.67,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 90.67 and stamp CMS year/source,General Surgery[195]
index.html:SPECS,General Surgery,43117,,"Esophagectomy, partial, thoracoabdominal approach",35.47,56.06,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 56.06 and stamp CMS year/source,General Surgery[196]
index.html:SPECS,General Surgery,43118,,"Esophagectomy, partial, neck/thorax/abdomen approach",38.28,65.39,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 65.39 and stamp CMS year/source,General Surgery[197]
index.html:SPECS,General Surgery,43121,,"Esophagectomy, partial, with jejunal transfer",36.28,50.14,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 50.14 and stamp CMS year/source,General Surgery[198]
index.html:SPECS,General Surgery,43122,,"Esophagectomy, partial, with colon interposition",38.28,43.08,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 43.08 and stamp CMS year/source,General Surgery[199]
index.html:SPECS,General Surgery,43124,,"Esophagectomy, total, without reconstruction",30.41,67.36,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 67.36 and stamp CMS year/source,General Surgery[200]
index.html:SPECS,General Surgery,43130,,Diverticulectomy of hypopharynx (Zenker's),12.37,12.22,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 12.22 and stamp CMS year/source,General Surgery[201]
index.html:SPECS,General Surgery,43135,,"Diverticulectomy of esophagus, thoracic",18.55,25.52,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 25.52 and stamp CMS year/source,General Surgery[202]
index.html:SPECS,General Surgery,43180,,"Esophagoscopy, with foreign body removal",3,8.80,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 8.80 and stamp CMS year/source,General Surgery[203]
index.html:SPECS,General Surgery,43191,,"Esophagoscopy, rigid, diagnostic",2.09,2.43,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.43 and stamp CMS year/source,General Surgery[204]
index.html:SPECS,General Surgery,43197,,"Flexible esophagoscopy, diagnostic",1.9,1.48,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.48 and stamp CMS year/source,General Surgery[205]
index.html:SPECS,General Surgery,43200,,"Esophagoscopy, flexible, diagnostic",2.09,1.38,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.38 and stamp CMS year/source,General Surgery[206]
index.html:SPECS,General Surgery,43215,,Esophagoscopy with foreign body removal,3,2.38,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.38 and stamp CMS year/source,General Surgery[207]
index.html:SPECS,General Surgery,43216,,"Esophagoscopy with dilation, guide wire",2.95,2.24,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.24 and stamp CMS year/source,General Surgery[208]
index.html:SPECS,General Surgery,43217,,Esophagoscopy with stent placement,4.5,2.73,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.73 and stamp CMS year/source,General Surgery[209]
index.html:SPECS,General Surgery,43220,,Esophagoscopy with balloon dilation,2.95,1.95,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 1.95 and stamp CMS year/source,General Surgery[210]
index.html:SPECS,General Surgery,43226,,Esophagoscopy with insertion of guide wire,2.5,2.18,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.18 and stamp CMS year/source,General Surgery[211]
index.html:SPECS,General Surgery,43227,,Esophagoscopy with control of bleeding,3.5,2.82,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.82 and stamp CMS year/source,General Surgery[212]
index.html:SPECS,General Surgery,43229,,Esophagoscopy with ablation of tumor,3.8,3.40,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.40 and stamp CMS year/source,General Surgery[213]
index.html:SPECS,General Surgery,43233,,Esophagogastroduodenoscopy with balloon dilation 30mm+,3.75,3.97,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.97 and stamp CMS year/source,General Surgery[214]
index.html:SPECS,General Surgery,43235,,"Esophagogastroduodenoscopy, flexible, transoral; diagnostic, including collection of specimen(s) by brushing or washing",2.75,2.04,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.04 and stamp CMS year/source,General Surgery[215]
index.html:SPECS,General Surgery,43236,,EGD with directed submucosal injection,2.72,2.33,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.33 and stamp CMS year/source,General Surgery[216]
index.html:SPECS,General Surgery,43237,,EGD with endoscopic ultrasound,4.11,3.38,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.38 and stamp CMS year/source,General Surgery[217]
index.html:SPECS,General Surgery,43238,,EGD with transesophageal ultrasound-guided needle aspiration,5.6,4.06,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.06 and stamp CMS year/source,General Surgery[218]
index.html:SPECS,General Surgery,43239,,"Esophagogastroduodenoscopy, flexible, transoral; with biopsy, single or multiple",3.15,2.33,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.33 and stamp CMS year/source,General Surgery[219]
index.html:SPECS,General Surgery,43240,,"Esophagogastroduodenoscopy, flexible, transoral; with transmural drainage of pseudocyst",12.85,6.97,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 6.97 and stamp CMS year/source,General Surgery[220]
index.html:SPECS,General Surgery,43241,,EGD with transendoscopic tube placement,3.42,2.43,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.43 and stamp CMS year/source,General Surgery[221]
index.html:SPECS,General Surgery,43242,,EGD with transendoscopic ultrasound of esophagus,4.5,4.61,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.61 and stamp CMS year/source,General Surgery[222]
index.html:SPECS,General Surgery,43243,,EGD with injection of varices,3.42,4.16,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.16 and stamp CMS year/source,General Surgery[223]
index.html:SPECS,General Surgery,43244,,EGD with band ligation of esophageal/gastric varices,3.95,4.29,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 4.29 and stamp CMS year/source,General Surgery[224]
index.html:SPECS,General Surgery,43245,,EGD with dilation of stoma,2.95,3.00,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.00 and stamp CMS year/source,General Surgery[225]
index.html:SPECS,General Surgery,43246,,"Esophagogastroduodenoscopy, flexible, transoral; with directed placement of percutaneous gastrostomy tube",5.85,3.47,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.47 and stamp CMS year/source,General Surgery[226]
index.html:SPECS,General Surgery,43247,,EGD with foreign body removal,3.42,3.03,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 3.03 and stamp CMS year/source,General Surgery[227]
index.html:SPECS,General Surgery,43249,,"Esophagogastroduodenoscopy, flexible, transoral; with transendoscopic balloon dilation",4.25,2.60,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.60 and stamp CMS year/source,General Surgery[228]
index.html:SPECS,General Surgery,43250,,EGD with removal of lesion by hot biopsy,3.42,2.90,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.90 and stamp CMS year/source,General Surgery[229]
index.html:SPECS,General Surgery,43252,,EGD with optical endomicroscopy,3.2,2.89,A,2026,PPRRVU2026_Apr_nonQPP.csv,mismatch,update WRVU to 2.89 and stamp CMS year/source,General Surgery[230]
