site_code,modifier,old_wrvu,corrected_cms_work_rvu,cms_source_file,cms_year,cms_release,cms_status_indicator,update_timestamp
15733,,15.29,15.29,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
15734,,22.43,22.43,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
15756,,36.02,36.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
15757,,36.22,36.22,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
15760,,9.61,9.61,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
15820,,6.11,6.11,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
15822,,4.5,4.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
15830,,16.68,16.68,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,R,2026-05-02T13:19:59.162535+00:00
15847,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
16020,,0.69,0.69,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
16025,,1.7,1.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
16030,,2.03,2.03,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
16035,,3.65,3.65,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17000,,0.59,0.59,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17003,,0.04,0.04,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17004,,1.34,1.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17106,,3.6,3.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17107,,4.67,4.67,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17108,,7.3,7.30,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17110,,0.68,0.68,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17111,,0.95,0.95,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17250,,0.49,0.49,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17260,,0.94,0.94,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17261,,1.19,1.19,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17262,,1.59,1.59,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17263,,1.79,1.79,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17264,,1.94,1.94,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17266,,2.33,2.33,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17270,,1.34,1.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17271,,1.5,1.50,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17272,,1.77,1.77,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17273,,2.05,2.05,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17274,,2.57,2.57,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17276,,3.17,3.17,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17280,,1.19,1.19,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17281,,1.73,1.73,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17282,,2.04,2.04,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17283,,2.62,2.62,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17284,,3.12,3.12,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17286,,4.37,4.37,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17311,,6.05,6.05,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17312,,3.22,3.22,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17313,,5.42,5.42,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17314,,2.98,2.98,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
17315,,0.85,0.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19083,,3.02,3.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19101,,3.15,3.15,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19125,,6.52,6.52,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19301,,9.88,9.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19302,,13.64,13.64,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19303,,14.63,14.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19305,,17.02,17.02,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19307,,17.54,17.54,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19318,,15.63,15.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19325,,7.92,7.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19340,,10.22,10.22,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19342,,10.22,10.22,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19350,,8.88,8.88,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19355,,8.31,8.31,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19357,,14.47,14.47,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19361,,22.78,22.78,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19364,,41.52,41.52,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19367,,26.13,26.13,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19369,,30.53,30.53,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19370,,8.94,8.94,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
19380,,10.89,10.89,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20150,,14.38,14.38,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20200,,1.42,1.42,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20205,,2.29,2.29,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20206,,0.97,0.97,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20220,,1.61,1.61,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20225,,2.39,2.39,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20240,,2.54,2.54,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20245,,5.85,5.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20250,,5.06,5.06,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20251,,5.58,5.58,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20500,,1.25,1.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20501,,0.74,0.74,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20520,,1.85,1.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20525,,3.45,3.45,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20526,,0.92,0.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20550,,0.73,0.73,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20551,,0.73,0.73,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20552,,0.64,0.64,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20553,,0.73,0.73,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20555,,5.85,5.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20600,,0.64,0.64,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20604,,0.87,0.87,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20605,,0.66,0.66,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20606,,0.98,0.98,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20610,,0.77,0.77,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20611,,1.07,1.07,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20612,,0.68,0.68,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20615,,2.27,2.27,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20650,,2.22,2.22,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20660,,3.9,3.90,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20661,,5.13,5.13,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20662,,6.22,6.22,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20663,,5.6,5.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20670,,1.75,1.75,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20680,,5.81,5.81,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20690,,8.56,8.56,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20692,,15.86,15.86,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20693,,5.91,5.91,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20694,,4.17,4.17,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20696,,17.12,17.12,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20697,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20900,,2.93,2.93,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20902,,4.47,4.47,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20910,,5.39,5.39,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20912,,6.38,6.38,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20920,,5.37,5.37,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20922,,6.76,6.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20924,,6.51,6.51,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20930,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,B,2026-05-02T13:19:59.162535+00:00
20931,,1.76,1.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20932,,12.68,12.68,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20933,,11.64,11.64,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20934,,12.68,12.68,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20936,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,B,2026-05-02T13:19:59.162535+00:00
20937,,2.72,2.72,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
20938,,2.94,2.94,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21010,,10.76,10.76,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21025,,9.78,9.78,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21215,,11.92,11.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21243,,23.92,23.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21365,,16.35,16.35,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21366,,18.14,18.14,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21395,,14.33,14.33,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21421,,5.87,5.87,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21422,,8.51,8.51,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21423,,10.58,10.58,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21451,,5.51,5.51,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21465,,12.79,12.79,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21470,,17.1,17.10,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21550,,2.06,2.06,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21552,,6.33,6.33,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21554,,10.85,10.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21556,,7.47,7.47,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21557,,14.38,14.38,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21558,,21.04,21.04,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21601,,17.34,17.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21811,,10.52,10.52,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21812,,12.68,12.68,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21930,,4.82,4.82,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21931,,6.71,6.71,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21932,,9.57,9.57,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21933,,10.85,10.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
21935,,15.33,15.33,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22310,,3.36,3.36,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22315,,9.86,9.86,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22318,,22.15,22.15,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22319,,24.7,24.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22325,,19.37,19.37,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22326,,20.32,20.32,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22327,,20.25,20.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22328,,4.49,4.49,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22510,,7.7,7.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22513,,8.43,8.43,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22551,,24.38,24.38,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22552,,6.34,6.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22558,,22.94,22.94,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22600,,16.97,16.97,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22610,,16.85,16.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22612,,22.94,22.94,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22614,,6.27,6.27,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22630,,21.54,21.54,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22633,,26.13,26.13,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22840,,12.21,12.21,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22841,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,B,2026-05-02T13:19:59.162535+00:00
22842,,12.25,12.25,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22843,,13.1,13.10,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22844,,16.01,16.01,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22845,,11.64,11.64,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22846,,12.09,12.09,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22847,,13.44,13.44,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22848,,5.84,5.84,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22849,,18.69,18.69,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22850,,9.57,9.57,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22852,,9.14,9.14,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22853,,4.14,4.14,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22854,,5.36,5.36,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22855,,15.46,15.46,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22856,,23.45,23.45,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22857,,26.45,26.45,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22858,,8.19,8.19,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22859,,5.36,5.36,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22861,,32.53,32.53,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22862,,31.81,31.81,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,R,2026-05-02T13:19:59.162535+00:00
22864,,28.67,28.67,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22865,,30.96,30.96,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,R,2026-05-02T13:19:59.162535+00:00
22867,,14.63,14.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22869,,6.85,6.85,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
22899,,0.0,0.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,C,2026-05-02T13:19:59.162535+00:00
23412,,11.63,11.63,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23430,,9.92,9.92,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23472,,21.58,21.58,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23473,,24.38,24.38,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23474,,26.53,26.53,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23500,,2.15,2.15,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23505,,3.73,3.73,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23515,,9.45,9.45,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23520,,2.23,2.23,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23525,,3.7,3.70,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23530,,7.29,7.29,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23532,,8.0,8.00,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23540,,2.3,2.30,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23545,,3.34,3.34,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23550,,7.4,7.40,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23552,,8.6,8.60,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23570,,2.3,2.30,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23575,,4.12,4.12,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23585,,13.87,13.87,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
23600,,2.93,2.93,PPRRVU2026_Apr_nonQPP.csv,2026,RVU26B,A,2026-05-02T13:19:59.162535+00:00
